scene,frame,id,type,loc_x,loc_y,loc_z
0019,479,49,Pedestrian,-3.866248,1.483163,9.357917
0019,479,50,Cyclist,-2.572207,1.555002,10.164377
0019,479,51,Cyclist,-1.998125,1.3872360000000001,15.869726000000002
0019,479,52,Cyclist,-2.993216,1.379951,19.475105
0019,479,67,Pedestrian,3.7557519999999998,1.112903,19.86512
0019,480,47,Pedestrian,0.522849,1.473244,9.596319
0019,480,48,Pedestrian,1.3893440000000001,1.46961,9.867282000000001
0019,480,49,Pedestrian,-3.911692,1.490666,9.188549
0019,480,50,Cyclist,-2.6087540000000002,1.564762,9.493195
0019,480,51,Cyclist,-2.0978939999999997,1.404008,15.150978
0019,480,52,Cyclist,-3.044793,1.3949129999999998,18.8824
0019,480,67,Pedestrian,3.68145,1.119912,19.512973000000002
0019,481,47,Pedestrian,0.478538,1.477199,9.428343
0019,481,48,Pedestrian,1.323588,1.4657360000000001,9.710028
0019,481,49,Pedestrian,-3.957136,1.49817,9.019181
0019,481,50,Cyclist,-2.645302,1.574522,8.822013
0019,481,51,Cyclist,-2.197663,1.420779,14.432229999999999
0019,481,52,Cyclist,-3.0963700000000003,1.409875,18.289695000000002
0019,481,67,Pedestrian,3.6071489999999997,1.1269209999999998,19.160826
0019,482,47,Pedestrian,0.43422700000000003,1.481155,9.260367
0019,482,48,Pedestrian,1.257832,1.461861,9.552774000000001
0019,482,49,Pedestrian,-4.00258,1.505673,8.849813000000001
0019,482,50,Cyclist,-2.681849,1.584282,8.150831
0019,482,51,Cyclist,-2.297432,1.43755,13.713482
0019,482,52,Cyclist,-3.1479470000000003,1.4248370000000001,17.69699
0019,482,67,Pedestrian,3.5328480000000004,1.1339299999999999,18.808679
0019,483,47,Pedestrian,0.389916,1.485111,9.092392
0019,483,48,Pedestrian,1.192076,1.4579870000000001,9.395521
0019,483,49,Pedestrian,-4.048024,1.513176,8.680446
0019,483,50,Cyclist,-2.718396,1.594042,7.479649
0019,483,51,Cyclist,-2.397201,1.454321,12.994734
0019,483,52,Cyclist,-3.1995240000000003,1.439799,17.104285
0019,483,67,Pedestrian,3.458546,1.140939,18.456532
0019,484,47,Pedestrian,0.382963,1.492376,8.946405
0019,484,48,Pedestrian,1.17327,1.464227,9.240172
0019,484,49,Pedestrian,-4.061861,1.520519,8.556398
0019,484,50,Cyclist,-2.7075080000000002,1.606115,6.842936
0019,484,51,Cyclist,-2.423864,1.473225,12.307489
0019,484,52,Cyclist,-3.172329,1.448724,16.506104999999998
0019,484,67,Pedestrian,3.458568,1.1642700000000001,18.164095
0019,485,47,Pedestrian,0.37601,1.499642,8.800419
0019,485,48,Pedestrian,1.154463,1.470467,9.084823
0019,485,49,Pedestrian,-4.075699,1.527862,8.432350999999999
0019,485,50,Cyclist,-2.6966189999999997,1.6181889999999999,6.2062230000000005
0019,485,51,Cyclist,-2.450527,1.492129,11.620244
0019,485,52,Cyclist,-3.145134,1.45765,15.907924
0019,485,67,Pedestrian,3.458589,1.187602,17.871659
0019,486,47,Pedestrian,0.369056,1.506907,8.654433000000001
0019,486,48,Pedestrian,1.135657,1.476707,8.929474
0019,486,49,Pedestrian,-4.089536,1.535204,8.308304
0019,486,50,Cyclist,-2.685731,1.630262,5.56951
0019,486,51,Cyclist,-2.477189,1.511033,10.932999
0019,486,52,Cyclist,-3.117939,1.466575,15.309744
0019,486,67,Pedestrian,3.458611,1.210934,17.579223000000002
0019,487,47,Pedestrian,0.362103,1.514173,8.508447
0019,487,48,Pedestrian,1.116851,1.4829459999999999,8.774125999999999
0019,487,49,Pedestrian,-4.103373,1.542547,8.184256
0019,487,50,Cyclist,-2.674843,1.642336,4.932797
0019,487,51,Cyclist,-2.503852,1.529937,10.245754
0019,487,52,Cyclist,-3.090744,1.475501,14.711563
0019,487,67,Pedestrian,3.4586330000000003,1.234266,17.286787
0019,488,47,Pedestrian,0.35515,1.5214379999999998,8.362461
0019,488,48,Pedestrian,1.098044,1.4891860000000001,8.618777
0019,488,49,Pedestrian,-4.11721,1.5498889999999999,8.060209
0019,488,50,Cyclist,-2.663955,1.65441,4.296084
0019,488,51,Cyclist,-2.530514,1.54884,9.558508999999999
0019,488,52,Cyclist,-3.06355,1.484426,14.113382999999999
0019,488,53,Pedestrian,3.4205080000000003,1.2207219999999999,19.727320000000002
0019,488,67,Pedestrian,3.458654,1.2575969999999999,16.994351
0019,489,47,Pedestrian,0.371235,1.5292459999999999,8.260634
0019,489,48,Pedestrian,1.055245,1.521619,8.49194
0019,489,49,Pedestrian,-4.100815,1.579864,7.985753999999999
0019,489,50,Cyclist,-2.635519,1.652033,3.7026529999999998
0019,489,51,Cyclist,-2.514353,1.565279,8.904969
0019,489,52,Cyclist,-3.020266,1.4997129999999999,13.555731
0019,489,53,Pedestrian,3.501354,1.244423,19.596909
0019,489,67,Pedestrian,3.510595,1.266356,16.709329
0019,490,47,Pedestrian,0.38732,1.5370540000000001,8.158807000000001
0019,490,48,Pedestrian,1.0413569999999999,1.529476,8.379598
0019,490,49,Pedestrian,-4.084645,1.589089,7.911238000000001
0019,490,50,Cyclist,-2.607082,1.6496560000000002,3.109222
0019,490,51,Cyclist,-2.498192,1.581718,8.251429
0019,490,52,Cyclist,-2.976983,1.515001,12.998078
0019,490,53,Pedestrian,3.5821989999999997,1.268124,19.466498
0019,490,67,Pedestrian,3.562536,1.275115,16.424307000000002
0019,491,47,Pedestrian,0.403405,1.544861,8.056980000000001
0019,491,48,Pedestrian,1.069423,1.533368,8.267947999999999
0019,491,49,Pedestrian,-4.068647,1.582392,7.836675
0019,491,50,Cyclist,-2.578646,1.6472790000000002,2.51579
0019,491,51,Cyclist,-2.482031,1.598156,7.597889
0019,491,52,Cyclist,-2.9336990000000003,1.5302879999999999,12.440425999999999
0019,491,53,Pedestrian,3.663045,1.291825,19.336087
0019,491,67,Pedestrian,3.6144769999999995,1.283873,16.139285
0019,492,47,Pedestrian,0.41949,1.552669,7.955153999999999
0019,492,48,Pedestrian,1.097489,1.53726,8.156298
0019,492,49,Pedestrian,-4.052557,1.584196,7.762136999999999
0019,492,51,Cyclist,-2.465869,1.614595,6.944348
0019,492,52,Cyclist,-2.890416,1.545575,11.882774000000001
0019,492,53,Pedestrian,3.74389,1.315526,19.205675
0019,492,67,Pedestrian,3.666418,1.292632,15.854262
0019,493,47,Pedestrian,0.435575,1.5604770000000001,7.853327
0019,493,48,Pedestrian,1.1255549999999999,1.541152,8.044648
0019,493,49,Pedestrian,-4.036557,1.577675,7.687574000000001
0019,493,51,Cyclist,-2.449708,1.631034,6.290808
0019,493,52,Cyclist,-2.8471319999999998,1.560862,11.325121000000001
0019,493,53,Pedestrian,3.824736,1.339227,19.075264
0019,493,57,Pedestrian,5.743653,1.103992,26.352165000000003
0019,493,67,Pedestrian,3.7183580000000003,1.30139,15.569239999999999
0019,494,47,Pedestrian,0.47814799999999996,1.565172,7.758000999999999
0019,494,48,Pedestrian,1.153621,1.545043,7.9329979999999995
0019,494,49,Pedestrian,-4.000829,1.576656,7.619149
0019,494,51,Cyclist,-2.408531,1.6381940000000002,5.678768
0019,494,52,Cyclist,-2.814584,1.563158,10.780623
0019,494,53,Pedestrian,3.903259,1.3409739999999999,18.91733
0019,494,57,Pedestrian,5.878724,1.117773,26.066270000000003
0019,494,67,Pedestrian,3.803172,1.302707,15.321620999999999
0019,495,47,Pedestrian,0.520722,1.569868,7.662675
0019,495,48,Pedestrian,1.1777819999999999,1.549032,7.821308999999999
0019,495,49,Pedestrian,-3.965101,1.5756379999999999,7.550725
0019,495,51,Cyclist,-2.367354,1.645355,5.0667279999999995
0019,495,52,Cyclist,-2.782035,1.565453,10.236124
0019,495,53,Pedestrian,3.981782,1.3427209999999998,18.759396
0019,495,57,Pedestrian,6.013795,1.1315540000000002,25.780375
0019,495,67,Pedestrian,3.8879870000000003,1.304024,15.074001999999998
0019,496,47,Pedestrian,0.563296,1.5745639999999999,7.567349
0019,496,48,Pedestrian,1.201943,1.55302,7.70962
0019,496,49,Pedestrian,-3.9293739999999997,1.5746200000000001,7.482301
0019,496,51,Cyclist,-2.326177,1.652516,4.454687
0019,496,52,Cyclist,-2.749487,1.567749,9.691625
0019,496,53,Pedestrian,4.0603050000000005,1.344468,18.601461999999998
0019,496,57,Pedestrian,6.148867,1.145335,25.49448
0019,496,67,Pedestrian,3.972801,1.305341,14.826382999999998
0019,497,47,Pedestrian,0.605869,1.579259,7.472022999999999
0019,497,48,Pedestrian,1.226104,1.557009,7.597932000000001
0019,497,49,Pedestrian,-3.893646,1.573602,7.413875999999999
0019,497,51,Cyclist,-2.285,1.659676,3.842647
0019,497,52,Cyclist,-2.7169380000000003,1.570044,9.147126
0019,497,53,Pedestrian,4.138828,1.346215,18.443528
0019,497,57,Pedestrian,6.283938,1.159117,25.208585
0019,497,67,Pedestrian,4.057615,1.306658,14.578764999999999
0019,498,47,Pedestrian,0.648443,1.583955,7.376697
0019,498,48,Pedestrian,1.250265,1.560997,7.486242999999999
0019,498,49,Pedestrian,-3.8579190000000003,1.572584,7.345452000000001
0019,498,51,Cyclist,-2.243823,1.666837,3.230607
0019,498,52,Cyclist,-2.68439,1.57234,8.602628
0019,498,53,Pedestrian,4.217351,1.347962,18.285594
0019,498,57,Pedestrian,6.419009,1.172898,24.92269
0019,498,67,Pedestrian,4.142429,1.307975,14.331145999999999
0019,499,47,Pedestrian,0.687078,1.574309,7.293775
0019,499,48,Pedestrian,1.2919770000000002,1.557923,7.406944
0019,499,49,Pedestrian,-3.828436,1.5646930000000001,7.3111880000000005
0019,499,51,Cyclist,-2.193855,1.6644439999999998,2.589529
0019,499,52,Cyclist,-2.64465,1.5771549999999999,8.060605
0019,499,53,Pedestrian,4.29092,1.3350469999999999,18.165049
0019,499,57,Pedestrian,6.5369660000000005,1.141235,24.644164
0019,499,67,Pedestrian,4.206596,1.3006719999999998,14.060048000000002
0019,500,47,Pedestrian,0.725713,1.564663,7.210852
0019,500,48,Pedestrian,1.333689,1.554849,7.3276449999999995
0019,500,49,Pedestrian,-3.798954,1.556802,7.276924
0019,500,51,Cyclist,-2.143888,1.662051,1.948452
0019,500,52,Cyclist,-2.60491,1.58197,7.518582
0019,500,53,Pedestrian,4.364489,1.3221319999999999,18.044503
0019,500,57,Pedestrian,6.654922999999999,1.109572,24.365638
0019,500,67,Pedestrian,4.270762,1.2933700000000001,13.788951
0019,501,47,Pedestrian,0.764349,1.555018,7.12793
0019,501,48,Pedestrian,1.375402,1.551774,7.248346000000001
0019,501,49,Pedestrian,-3.769472,1.548912,7.242660000000001
0019,501,52,Cyclist,-2.56517,1.5867850000000001,6.976559
0019,501,53,Pedestrian,4.438059,1.309217,17.923957
0019,501,57,Pedestrian,6.772880000000001,1.077909,24.087112
0019,501,67,Pedestrian,4.334929,1.286067,13.517853
0019,502,47,Pedestrian,0.802984,1.545372,7.045008
0019,502,48,Pedestrian,1.417114,1.5487,7.169047
0019,502,49,Pedestrian,-3.73999,1.541021,7.2083960000000005
0019,502,52,Cyclist,-2.52543,1.5916,6.4345360000000005
0019,502,53,Pedestrian,4.511628,1.296303,17.803410999999997
0019,502,57,Pedestrian,6.8908380000000005,1.046245,23.808585
0019,502,67,Pedestrian,4.399096,1.278765,13.246756
0019,503,47,Pedestrian,0.841619,1.535726,6.962086
0019,503,48,Pedestrian,1.458826,1.545626,7.089747999999999
0019,503,49,Pedestrian,-3.7105069999999998,1.5331299999999999,7.174132000000001
0019,503,52,Cyclist,-2.48569,1.596415,5.892513
0019,503,53,Pedestrian,4.585197,1.283388,17.682865
0019,503,57,Pedestrian,7.008795,1.0145819999999999,23.530059
0019,503,67,Pedestrian,4.4632629999999995,1.271462,12.975659
0019,504,47,Pedestrian,0.878545,1.536437,6.8942440000000005
0019,504,48,Pedestrian,1.5005389999999998,1.5425520000000001,7.010449
0019,504,49,Pedestrian,-3.6669480000000005,1.537354,7.1310899999999995
0019,504,52,Cyclist,-2.462941,1.605151,5.3363949999999996
0019,504,53,Pedestrian,4.6348199999999995,1.2882870000000002,17.574322
0019,504,57,Pedestrian,7.109703,1.024829,23.279526999999998
0019,504,67,Pedestrian,4.520738,1.270986,12.739932000000001
0019,505,47,Pedestrian,0.9154709999999999,1.537148,6.826401
0019,505,48,Pedestrian,1.542251,1.539477,6.93115
0019,505,49,Pedestrian,-3.623388,1.5415780000000001,7.088047
0019,505,52,Cyclist,-2.440193,1.613887,4.780277
0019,505,53,Pedestrian,4.684443,1.293187,17.465779
0019,505,57,Pedestrian,7.210611,1.035076,23.028995000000002
0019,505,67,Pedestrian,4.578212000000001,1.27051,12.504205
0019,506,47,Pedestrian,0.9523959999999999,1.537858,6.758559
0019,506,48,Pedestrian,1.583963,1.536403,6.851851
0019,506,49,Pedestrian,-3.579828,1.5458020000000001,7.045004
0019,506,52,Cyclist,-2.4174450000000003,1.622622,4.224158999999999
0019,506,53,Pedestrian,4.734066,1.298086,17.357235
0019,506,57,Pedestrian,7.3115190000000005,1.045323,22.778463000000002
0019,506,67,Pedestrian,4.635687,1.270034,12.268478
0019,507,47,Pedestrian,0.9893219999999999,1.538569,6.690716
0019,507,48,Pedestrian,1.6256760000000001,1.5333290000000002,6.772552
0019,507,49,Pedestrian,-3.536268,1.550025,7.001962
0019,507,52,Cyclist,-2.3946970000000003,1.631358,3.6680410000000006
0019,507,53,Pedestrian,4.783689,1.302986,17.248692000000002
0019,507,57,Pedestrian,7.412427,1.055569,22.527931
0019,507,67,Pedestrian,4.693162,1.269558,12.032752
0019,508,47,Pedestrian,1.026248,1.53928,6.622874
0019,508,48,Pedestrian,1.667388,1.530254,6.6932529999999995
0019,508,49,Pedestrian,-3.4927080000000004,1.554249,6.958919
0019,508,52,Cyclist,-2.3719490000000003,1.640093,3.111923
0019,508,53,Pedestrian,4.833311,1.307886,17.140148999999997
0019,508,57,Pedestrian,7.5133350000000005,1.0658159999999999,22.277399
0019,508,67,Pedestrian,4.750637,1.269081,11.797025
0019,509,47,Pedestrian,1.061323,1.539204,6.566733999999999
0019,509,48,Pedestrian,1.70563,1.5343950000000002,6.6174800000000005
0019,509,49,Pedestrian,-3.468895,1.556382,6.932889
0019,509,52,Cyclist,-2.356075,1.6455819999999999,2.593556
0019,509,53,Pedestrian,4.882934,1.312785,17.031605
0019,509,57,Pedestrian,7.609408999999999,1.072431,22.02375
0019,509,67,Pedestrian,4.807697,1.277525,11.555756
0019,510,47,Pedestrian,1.096399,1.5391270000000001,6.5105949999999995
0019,510,48,Pedestrian,1.743872,1.538535,6.541707
0019,510,49,Pedestrian,-3.4450830000000003,1.558514,6.906858000000001
0019,510,53,Pedestrian,4.932557,1.317685,16.923061999999998
0019,510,57,Pedestrian,7.705482000000001,1.079046,21.770101
0019,510,67,Pedestrian,4.864758,1.285968,11.314486
0019,511,47,Pedestrian,1.1314739999999999,1.539051,6.4544559999999995
0019,511,48,Pedestrian,1.782114,1.542676,6.465935
0019,511,49,Pedestrian,-3.42127,1.560646,6.880828
0019,511,53,Pedestrian,4.9821800000000005,1.3225850000000001,16.814518
0019,511,57,Pedestrian,7.801556,1.085661,21.516451999999997
0019,511,67,Pedestrian,4.921819,1.294411,11.073216
0019,512,47,Pedestrian,1.16655,1.538975,6.398316
0019,512,48,Pedestrian,1.820356,1.546816,6.390162
0019,512,49,Pedestrian,-3.3974580000000003,1.5627790000000001,6.854798
0019,512,53,Pedestrian,5.031803,1.327484,16.705975
0019,512,57,Pedestrian,7.897628999999999,1.092275,21.262802999999998
0019,512,67,Pedestrian,4.978879,1.3028540000000002,10.831947
0019,513,47,Pedestrian,1.201625,1.5388979999999999,6.3421769999999995
0019,513,48,Pedestrian,1.858598,1.550957,6.314389
0019,513,49,Pedestrian,-3.373645,1.5649110000000002,6.828767
0019,513,53,Pedestrian,5.081425,1.332384,16.597432
0019,513,57,Pedestrian,7.993702000000001,1.09889,21.009154000000002
0019,513,67,Pedestrian,5.03594,1.311297,10.590677000000001
0019,514,47,Pedestrian,1.243435,1.5478020000000001,6.293375
0019,514,48,Pedestrian,1.88211,1.5555219999999998,6.266451
0019,514,49,Pedestrian,-3.314782,1.566755,6.799461999999999
0019,514,53,Pedestrian,5.068448,1.352911,16.516722
0019,514,57,Pedestrian,8.033927,1.116002,20.786872
0019,514,67,Pedestrian,5.0577,1.320031,10.371279
0019,515,47,Pedestrian,1.285245,1.556706,6.244573
0019,515,48,Pedestrian,1.9056220000000001,1.560087,6.2185120000000005
0019,515,49,Pedestrian,-3.255918,1.568599,6.770158
0019,515,53,Pedestrian,5.055471,1.3734389999999999,16.436011999999998
0019,515,57,Pedestrian,8.074150999999999,1.1331129999999998,20.56459
0019,515,67,Pedestrian,5.07946,1.328766,10.151881
0019,516,47,Pedestrian,1.3270549999999999,1.56561,6.195772
0019,516,48,Pedestrian,1.929134,1.564653,6.170574
0019,516,49,Pedestrian,-3.2359150000000003,1.5712840000000001,6.744756
0019,516,53,Pedestrian,5.042493,1.393966,16.355302
0019,516,57,Pedestrian,8.114375,1.150224,20.342308
0019,516,67,Pedestrian,5.10122,1.3375,9.932484
0019,517,47,Pedestrian,1.368866,1.5745149999999999,6.14697
0019,517,48,Pedestrian,1.9526459999999999,1.569218,6.122635
0019,517,49,Pedestrian,-3.215912,1.573969,6.719353999999999
0019,517,53,Pedestrian,5.029516,1.4144940000000001,16.274592000000002
0019,517,57,Pedestrian,8.154599000000001,1.1673360000000002,20.120026
0019,517,67,Pedestrian,5.12298,1.346234,9.713086
0019,518,47,Pedestrian,1.410676,1.5834190000000001,6.098168
0019,518,48,Pedestrian,1.976158,1.573783,6.074696
0019,518,49,Pedestrian,-3.195909,1.576654,6.693952
0019,518,53,Pedestrian,5.016538,1.4350209999999999,16.193882000000002
0019,518,57,Pedestrian,8.194823,1.184447,19.897745
0019,518,67,Pedestrian,5.1447400000000005,1.354968,9.493688
0019,519,47,Pedestrian,1.424856,1.5826850000000001,6.054186
0019,519,48,Pedestrian,1.99967,1.5783479999999999,6.026758
0019,519,49,Pedestrian,-3.195359,1.579877,6.678567
0019,519,53,Pedestrian,5.003561,1.455549,16.113172
0019,519,57,Pedestrian,8.209648,1.19912,19.713091
0019,519,67,Pedestrian,5.143948,1.3633469999999999,9.299983000000001
0019,520,47,Pedestrian,1.4390370000000001,1.581951,6.010204
0019,520,48,Pedestrian,2.023182,1.582914,5.9788190000000005
0019,520,49,Pedestrian,-3.194808,1.5831,6.663183
0019,520,53,Pedestrian,4.990583999999999,1.476076,16.032462
0019,520,57,Pedestrian,8.224474,1.213792,19.528437
0019,520,67,Pedestrian,5.143155999999999,1.371726,9.106278999999999
0019,521,47,Pedestrian,1.453217,1.581218,5.966222
0019,521,48,Pedestrian,2.046694,1.587479,5.930880999999999
0019,521,49,Pedestrian,-3.194257,1.586323,6.647799000000001
0019,521,53,Pedestrian,4.977606,1.4966030000000001,15.951751999999999
0019,521,57,Pedestrian,8.239299,1.228464,19.343783
0019,521,67,Pedestrian,5.142364,1.380105,8.912575
0019,522,47,Pedestrian,1.467398,1.580484,5.92224
0019,522,48,Pedestrian,2.070206,1.592044,5.882942
0019,522,49,Pedestrian,-3.193706,1.589545,6.632414999999999
0019,522,53,Pedestrian,4.964629,1.517131,15.871042000000001
0019,522,57,Pedestrian,8.254125,1.243136,19.159129
0019,522,67,Pedestrian,5.141572,1.388484,8.718869999999999
0019,523,47,Pedestrian,1.481578,1.5797510000000001,5.878258
0019,523,48,Pedestrian,2.0937189999999997,1.59661,5.8350040000000005
0019,523,49,Pedestrian,-3.193155,1.592768,6.617031
0019,523,53,Pedestrian,4.951651,1.537658,15.790332000000001
0019,523,57,Pedestrian,8.26895,1.257809,18.974476
0019,523,67,Pedestrian,5.14078,1.396863,8.525166
0019,524,47,Pedestrian,1.4967700000000002,1.584065,5.862372
0019,524,48,Pedestrian,2.114763,1.596986,5.826605000000001
0019,524,49,Pedestrian,-3.2157880000000003,1.600079,6.597136
0019,524,53,Pedestrian,4.821003,1.545555,15.738119000000001
0019,524,57,Pedestrian,8.19779,1.273685,18.82062
0019,524,67,Pedestrian,5.100896,1.405613,8.352857
0019,525,47,Pedestrian,1.511963,1.58838,5.846486
0019,525,48,Pedestrian,2.1358080000000004,1.5973620000000002,5.818206
0019,525,49,Pedestrian,-3.238422,1.607391,6.577242
0019,525,53,Pedestrian,4.690355,1.553452,15.685907
0019,525,57,Pedestrian,8.12663,1.289562,18.666764
0019,525,67,Pedestrian,5.061013,1.414364,8.180548
0019,526,47,Pedestrian,1.5271549999999998,1.592694,5.8306
0019,526,48,Pedestrian,2.156853,1.5977379999999999,5.809807
0019,526,49,Pedestrian,-3.261055,1.614702,6.557347999999999
0019,526,53,Pedestrian,4.559705999999999,1.5613489999999999,15.633694
0019,526,57,Pedestrian,8.05547,1.305439,18.512909
0019,526,67,Pedestrian,5.02113,1.423115,8.008239
0019,527,47,Pedestrian,1.542347,1.5970090000000001,5.814714
0019,527,48,Pedestrian,2.177898,1.598114,5.801408
0019,527,49,Pedestrian,-3.283689,1.622013,6.537453
0019,527,53,Pedestrian,4.429058,1.569246,15.581482000000001
0019,527,57,Pedestrian,7.984310000000001,1.321315,18.359053
0019,527,67,Pedestrian,4.981246,1.431866,7.83593
0019,528,47,Pedestrian,1.557539,1.601324,5.798828
0019,528,48,Pedestrian,2.198943,1.59849,5.793009
0019,528,49,Pedestrian,-3.306322,1.629324,6.517558999999999
0019,528,53,Pedestrian,4.2984089999999995,1.577143,15.529269000000001
0019,528,57,Pedestrian,7.913149000000001,1.337192,18.205197000000002
0019,528,67,Pedestrian,4.941363,1.440617,7.663622
0019,529,47,Pedestrian,1.558073,1.602631,5.785805
0019,529,48,Pedestrian,2.2199880000000003,1.598866,5.784611
0019,529,49,Pedestrian,-3.320181,1.66409,6.500627
0019,529,53,Pedestrian,4.1677610000000005,1.5850389999999999,15.477057
0019,529,56,Pedestrian,11.880056,1.161301,14.48073
0019,529,57,Pedestrian,7.837938,1.328016,18.056241
0019,529,67,Pedestrian,4.9118319999999995,1.4434690000000001,7.51115
0019,530,47,Pedestrian,1.558607,1.6039379999999999,5.772783
0019,530,48,Pedestrian,2.2410330000000003,1.599243,5.776212
0019,530,49,Pedestrian,-3.3346089999999995,1.6462330000000003,6.483539
0019,530,53,Pedestrian,4.0371120000000005,1.5929360000000001,15.424844
0019,530,56,Pedestrian,11.762602000000001,1.1582370000000002,14.364567000000001
0019,530,57,Pedestrian,7.762726,1.31884,17.907284
0019,530,67,Pedestrian,4.882301999999999,1.446321,7.3586789999999995
0019,531,47,Pedestrian,1.5591409999999999,1.605245,5.759761
0019,531,48,Pedestrian,2.262078,1.5996190000000001,5.767812999999999
0019,531,49,Pedestrian,-3.3487449999999996,1.6553069999999999,6.466531
0019,531,53,Pedestrian,3.906464,1.600833,15.372632000000001
0019,531,56,Pedestrian,11.645149,1.155173,14.248403
0019,531,57,Pedestrian,7.687514999999999,1.3096649999999999,17.758326999999998
0019,531,67,Pedestrian,4.852772,1.449173,7.206208
0019,532,47,Pedestrian,1.559675,1.606552,5.746738
0019,532,48,Pedestrian,2.283123,1.599995,5.759414
0019,532,49,Pedestrian,-3.3631480000000002,1.63982,6.44945
0019,532,53,Pedestrian,3.7758160000000003,1.60873,15.320419000000001
0019,532,56,Pedestrian,11.527695,1.152109,14.13224
0019,532,57,Pedestrian,7.612303,1.300489,17.609371
0019,532,67,Pedestrian,4.823242,1.452025,7.053737
0019,533,47,Pedestrian,1.560209,1.607859,5.733716
0019,533,48,Pedestrian,2.304168,1.600371,5.751015
0019,533,49,Pedestrian,-3.3773699999999995,1.640971,6.432418
0019,533,53,Pedestrian,3.645167,1.616627,15.268207
0019,533,54,Pedestrian,3.8663800000000004,1.6149950000000002,16.483807000000002
0019,533,56,Pedestrian,11.410242,1.149045,14.016077
0019,533,57,Pedestrian,7.5370919999999995,1.291313,17.460414
0019,533,67,Pedestrian,4.793711,1.454877,6.901266000000001
0019,534,47,Pedestrian,1.5567799999999998,1.610522,5.739833999999999
0019,534,48,Pedestrian,2.324093,1.598352,5.758962
0019,534,49,Pedestrian,-3.3944919999999996,1.6436099999999998,6.439507
0019,534,53,Pedestrian,3.521174,1.611977,15.241003
0019,534,54,Pedestrian,3.834083,1.5968209999999998,16.465564999999998
0019,534,56,Pedestrian,11.292788999999999,1.145981,13.899914
0019,534,57,Pedestrian,7.486012,1.286211,17.327575
0019,534,67,Pedestrian,4.76626,1.453232,6.753539
0019,535,47,Pedestrian,1.553352,1.613185,5.745953
0019,535,48,Pedestrian,2.344017,1.596334,5.766909
0019,535,49,Pedestrian,-3.411614,1.646249,6.4465959999999995
0019,535,53,Pedestrian,3.397181,1.607328,15.213799
0019,535,54,Pedestrian,3.801786,1.578646,16.447323
0019,535,56,Pedestrian,11.172161000000001,1.157062,13.784928
0019,535,57,Pedestrian,7.434932000000001,1.281109,17.194736
0019,535,67,Pedestrian,4.738809,1.4515870000000002,6.605811
0019,536,47,Pedestrian,1.549923,1.615847,5.752071
0019,536,48,Pedestrian,2.363941,1.594315,5.774856
0019,536,49,Pedestrian,-3.4287370000000004,1.6488880000000001,6.453685
0019,536,53,Pedestrian,3.273187,1.602678,15.186595
0019,536,54,Pedestrian,3.769489,1.560471,16.429081
0019,536,56,Pedestrian,11.051533000000001,1.168144,13.669942
0019,536,57,Pedestrian,7.383852,1.276007,17.061896
0019,536,67,Pedestrian,4.711358000000001,1.449943,6.4580839999999995
0019,537,47,Pedestrian,1.546494,1.6185100000000001,5.75819
0019,537,48,Pedestrian,2.383865,1.592296,5.7828029999999995
0019,537,49,Pedestrian,-3.4458589999999996,1.6515279999999999,6.460774
0019,537,53,Pedestrian,3.149194,1.598028,15.159391000000001
0019,537,54,Pedestrian,3.737192,1.542296,16.410839000000003
0019,537,56,Pedestrian,10.930905000000001,1.179225,13.554955999999999
0019,537,57,Pedestrian,7.332771000000001,1.270905,16.929057
0019,537,67,Pedestrian,4.683907,1.4482979999999999,6.310356
0019,538,47,Pedestrian,1.543066,1.621173,5.764308
0019,538,48,Pedestrian,2.4037889999999997,1.590277,5.79075
0019,538,49,Pedestrian,-3.4629809999999996,1.6541669999999997,6.4678629999999995
0019,538,53,Pedestrian,3.025201,1.593379,15.132185999999999
0019,538,54,Pedestrian,3.7048949999999996,1.5241209999999998,16.392597
0019,538,56,Pedestrian,10.810277000000001,1.1903059999999999,13.43997
0019,538,57,Pedestrian,7.281691,1.265803,16.796218
0019,538,67,Pedestrian,4.6564559999999995,1.446653,6.162629
0019,539,47,Pedestrian,1.551687,1.615733,5.784436
0019,539,48,Pedestrian,2.423714,1.588259,5.798697
0019,539,49,Pedestrian,-3.4673010000000004,1.6554849999999999,6.486258
0019,539,53,Pedestrian,2.881561,1.5807069999999999,15.094682
0019,539,54,Pedestrian,3.6589940000000003,1.515454,16.391716
0019,539,56,Pedestrian,10.696944,1.181842,13.357595000000002
0019,539,57,Pedestrian,7.2231559999999995,1.266303,16.665181
0019,539,67,Pedestrian,4.632818,1.4482620000000002,6.025298
0019,540,47,Pedestrian,1.560308,1.610293,5.804563
0019,540,48,Pedestrian,2.443638,1.5862399999999999,5.806645
0019,540,49,Pedestrian,-3.4716199999999997,1.6568040000000002,6.504653
0019,540,53,Pedestrian,2.737922,1.568035,15.057177
0019,540,54,Pedestrian,3.613092,1.506788,16.390833999999998
0019,540,56,Pedestrian,10.583611,1.173378,13.275220000000001
0019,540,57,Pedestrian,7.1646220000000005,1.2668030000000001,16.534145000000002
0019,540,67,Pedestrian,4.6091809999999995,1.44987,5.887967
0019,541,47,Pedestrian,1.568929,1.604854,5.8246910000000005
0019,541,48,Pedestrian,2.463562,1.5842209999999999,5.814592
0019,541,49,Pedestrian,-3.475939,1.658123,6.523048
0019,541,53,Pedestrian,2.5942819999999998,1.555364,15.019672
